product,reviewer,city,state,rating,review,review_type
Red Chilli Powder,Sample Customer 049,Jodhpur,Rajasthan,4,"The flavour is quite natural and not overpowering. The colour and heat worked well for everyday cooking. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 050,Shimla,Himachal Pradesh,5,This has become a regular item in my kitchen. Good balance of colour and spice for regular dishes. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 051,Nagpur,Maharashtra,5,The taste felt balanced in the dishes I made. The colour and heat worked well for everyday cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 052,Guwahati,Assam,5,The aroma was noticeable as soon as I opened the pack. The colour and heat worked well for everyday cooking. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 053,Vijayawada,Andhra Pradesh,5,Good option for everyday Indian cooking. The colour and heat worked well for everyday cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 054,Jaipur,Rajasthan,5,Tried this for the first time and the quality surprised me. Good balance of colour and spice for regular dishes. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 055,Dehradun,Uttarakhand,3,Bought this along with a few other Dishu products. The colour and heat worked well for everyday cooking. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 056,Pune,Maharashtra,4,The pack was properly sealed and easy to store. Good balance of colour and spice for regular dishes. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 057,Patna,Bihar,5,The pack was properly sealed and easy to store. The colour and heat worked well for everyday cooking. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 058,Thiruvananthapuram,Kerala,5,I have been using this in everyday cooking and it has worked well. I used it in tadka and marinades and liked the flavour. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 059,Chandigarh,Chandigarh,5,"Tried this for the first time and the quality surprised me. Good balance of colour and spice for regular dishes. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 060,Varanasi,Uttar Pradesh,5,"This has become a regular item in my kitchen. I used it in tadka and marinades and liked the flavour. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 061,Mumbai,Maharashtra,5,The pack was properly sealed and easy to store. I used it in tadka and marinades and liked the flavour. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 062,Ranchi,Jharkhand,5,The aroma was noticeable as soon as I opened the pack. Good balance of colour and spice for regular dishes. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 063,Kochi,Kerala,4,This has become a regular item in my kitchen. I used it in tadka and marinades and liked the flavour. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Red Chilli Powder,Sample Customer 064,Ludhiana,Punjab,5,"I liked the freshness of the powder. The colour and heat worked well for everyday cooking. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 001,Thiruvananthapuram,Kerala,5,"Good option for everyday Indian cooking. A useful everyday combination for dal and vegetable dishes. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 002,Chandigarh,Chandigarh,5,This has become a regular item in my kitchen. A useful everyday combination for dal and vegetable dishes. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 003,Varanasi,Uttar Pradesh,5,The taste felt balanced in the dishes I made. Both powders blended easily into the curry base. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 004,Mumbai,Maharashtra,5,Good option for everyday Indian cooking. Convenient combo for regular North Indian cooking. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 005,Ranchi,Jharkhand,5,The taste felt balanced in the dishes I made. Convenient combo for regular North Indian cooking. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 006,Kochi,Kerala,5,I liked the freshness of the powder. A useful everyday combination for dal and vegetable dishes. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 007,Ludhiana,Punjab,4,I have been using this in everyday cooking and it has worked well. A useful everyday combination for dal and vegetable dishes. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 008,Lucknow,Uttar Pradesh,5,Packaging was neat and the product reached me in good condition. Convenient combo for regular North Indian cooking. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 009,Surat,Gujarat,5,The taste felt balanced in the dishes I made. Convenient combo for regular North Indian cooking. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 010,Bhubaneswar,Odisha,5,The aroma was noticeable as soon as I opened the pack. Convenient combo for regular North Indian cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 011,Coimbatore,Tamil Nadu,3,Good option for everyday Indian cooking. Both powders blended easily into the curry base. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 012,Amritsar,Punjab,5,I have been using this in everyday cooking and it has worked well. A useful everyday combination for dal and vegetable dishes. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 013,Noida,Uttar Pradesh,5,I liked the freshness of the powder. Both powders blended easily into the curry base. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 014,Ahmedabad,Gujarat,4,"Bought this along with a few other Dishu products. Convenient combo for regular North Indian cooking. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 015,Kolkata,West Bengal,5,This has become a regular item in my kitchen. Both powders blended easily into the curry base. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 016,Chennai,Tamil Nadu,5,Packaging was neat and the product reached me in good condition. A useful everyday combination for dal and vegetable dishes. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 017,Raipur,Chhattisgarh,5,"The taste felt balanced in the dishes I made. A useful everyday combination for dal and vegetable dishes. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 018,Gurugram,Haryana,5,"I was mainly looking for a fresh spice and this did the job. Convenient combo for regular North Indian cooking. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 019,Srinagar,Jammu & Kashmir,5,I liked the freshness of the powder. Convenient combo for regular North Indian cooking. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 020,Bhopal,Madhya Pradesh,5,"Tried this for the first time and the quality surprised me. Convenient combo for regular North Indian cooking. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 021,Hyderabad,Telangana,4,The flavour is quite natural and not overpowering. A useful everyday combination for dal and vegetable dishes. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 022,Goa,Goa,3,The taste felt balanced in the dishes I made. A useful everyday combination for dal and vegetable dishes. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 023,New Delhi,Delhi,5,The aroma was noticeable as soon as I opened the pack. A useful everyday combination for dal and vegetable dishes. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 024,Jammu,Jammu & Kashmir,5,Good option for everyday Indian cooking. A useful everyday combination for dal and vegetable dishes. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 025,Indore,Madhya Pradesh,5,The aroma was noticeable as soon as I opened the pack. Convenient combo for regular North Indian cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 026,Bengaluru,Karnataka,5,I was mainly looking for a fresh spice and this did the job. A useful everyday combination for dal and vegetable dishes. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 027,Visakhapatnam,Andhra Pradesh,5,"The pack was properly sealed and easy to store. Convenient combo for regular North Indian cooking. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 028,Jodhpur,Rajasthan,4,Packaging was neat and the product reached me in good condition. Convenient combo for regular North Indian cooking. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 029,Shimla,Himachal Pradesh,5,This has become a regular item in my kitchen. Convenient combo for regular North Indian cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 030,Nagpur,Maharashtra,5,"I have been using this in everyday cooking and it has worked well. Both powders blended easily into the curry base. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 031,Guwahati,Assam,5,The pack was properly sealed and easy to store. Convenient combo for regular North Indian cooking. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 032,Vijayawada,Andhra Pradesh,5,Good option for everyday Indian cooking. Both powders blended easily into the curry base. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 033,Jaipur,Rajasthan,3,The pack was properly sealed and easy to store. A useful everyday combination for dal and vegetable dishes. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 034,Dehradun,Uttarakhand,5,I was mainly looking for a fresh spice and this did the job. A useful everyday combination for dal and vegetable dishes. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 035,Pune,Maharashtra,4,I liked the freshness of the powder. Convenient combo for regular North Indian cooking. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 036,Patna,Bihar,5,This has become a regular item in my kitchen. A useful everyday combination for dal and vegetable dishes. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 037,Thiruvananthapuram,Kerala,5,I liked the freshness of the powder. Both powders blended easily into the curry base. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 038,Chandigarh,Chandigarh,5,"Tried this for the first time and the quality surprised me. A useful everyday combination for dal and vegetable dishes. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 039,Varanasi,Uttar Pradesh,5,Good option for everyday Indian cooking. A useful everyday combination for dal and vegetable dishes. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 040,Mumbai,Maharashtra,5,I liked the freshness of the powder. A useful everyday combination for dal and vegetable dishes. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 041,Ranchi,Jharkhand,5,"Bought this along with a few other Dishu products. A useful everyday combination for dal and vegetable dishes. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 042,Kochi,Kerala,4,"I was mainly looking for a fresh spice and this did the job. Both powders blended easily into the curry base. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 043,Ludhiana,Punjab,5,Good option for everyday Indian cooking. Both powders blended easily into the curry base. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Turmeric + Coriander,Sample Customer 044,Lucknow,Uttar Pradesh,3,"The flavour is quite natural and not overpowering. Both powders blended easily into the curry base. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
